file,function,queryType,model,endpoint
"services/workspaceMemberAdmin.ts","updateWorkspaceMember","update","user","(service/worker — no direct HTTP)"
"services/workspaceMemberAdmin.ts","removeWorkspaceMember","findFirst","workspaceMembership","(service/worker — no direct HTTP)"
"services/workspaceMemberAdmin.ts","removeWorkspaceMember","count","conversation","(service/worker — no direct HTTP)"
"services/workspaceMemberAdmin.ts","removeWorkspaceMember","updateMany","conversation","(service/worker — no direct HTTP)"
"services/workspaceMemberAdmin.ts","removeWorkspaceMember","delete","workspaceMembership","(service/worker — no direct HTTP)"
"services/workspaceMembers.ts","listWorkspaceMemberUsers","findMany","workspaceMembership","(service/worker — no direct HTTP)"
"services/workspaceMembers.ts","listWorkspaceMemberUsers","count","conversation","(service/worker — no direct HTTP)"
"services/workspaceMembers.ts","isWorkspaceMember","findUnique","workspaceMembership","(service/worker — no direct HTTP)"
"services/workspaceMembership.ts","ensureUserMemberships","findUnique","user","(service/worker — no direct HTTP)"
"services/workspaceMembership.ts","ensureUserMemberships","count","workspaceMembership","(service/worker — no direct HTTP)"
"services/workspaceMembership.ts","ensureUserMemberships","create","workspaceMembership","(service/worker — no direct HTTP)"
"services/workspaceMembership.ts","listUserWorkspaces","findMany","workspaceMembership","(service/worker — no direct HTTP)"
"services/workspaceMembership.ts","userHasWorkspaceAccess","findUnique","workspaceMembership","(service/worker — no direct HTTP)"
"services/workspaceResolve.ts","resolveWorkspaceByPhoneNumberId","findMany","whatsAppPhoneAccount","(service/worker — no direct HTTP)"
"services/workspaceResolve.ts","resolveWorkspaceByPhoneNumberId","findFirst","workspace","(service/worker — no direct HTTP)"
"services/workspaceResolve.ts","findInstagramAccountByEntryId","findFirst","instagramAccount","(service/worker — no direct HTTP)"
"services/workspaceResolve.ts","findMessengerAccountByPageId","findFirst","messengerAccount","(service/worker — no direct HTTP)"
"services/workspaceTokenUsage.ts","resolveWorkspaceBillingMode","findUnique","workspaceAiProviderConfig","(service/worker — no direct HTTP)"
"services/workspaceTokenUsage.ts","recordWorkspaceTokenUsage","create","tokenUsageLog","(service/worker — no direct HTTP)"
"services/workspaceTokenUsage.ts","recordWorkspaceTokenUsage","findUnique","agentChatConversation","(service/worker — no direct HTTP)"
"services/workspaceTokenUsage.ts","recordWorkspaceTokenUsage","update","agentChatConversation","(service/worker — no direct HTTP)"
"services/workspaceTokenUsage.ts","getWorkspaceTokenUsageBreakdown","findMany","tokenUsageLog","(service/worker — no direct HTTP)"
"services/workspaceTokenUsage.ts","getWorkspaceMonthlyTokenUsage","aggregate","tokenUsageLog","(service/worker — no direct HTTP)"
